genes	time	treatment	replicate	normalized_counts	mean_over_replicates	estimate	p.value	regulation	significance
SLC30A1	2h	Control	2	443.52482341141206	433.45724443203153	-22.248503442632437	0.17390247263822378	Downregulated	Not significant
SLC30A1	2h	Control	3	411.61108497154265	433.45724443203153	-22.248503442632437	0.17390247263822378	Downregulated	Not significant
SLC30A1	2h	Virus	1	426.50638129723876	411.2087409893991	-22.248503442632437	0.17390247263822378	Downregulated	Not significant
SLC30A1	2h	Virus	2	406.7254729895925	411.2087409893991	-22.248503442632437	0.17390247263822378	Downregulated	Not significant
SLC30A1	2h	Virus	3	400.394368681366	411.2087409893991	-22.248503442632437	0.17390247263822378	Downregulated	Not significant
SLC30A1	6h	Control	1	495.2795203121252	496.94839201776114	15.326367223486113	0.09803639199835097	Upregulated	Not significant
SLC30A1	6h	Control	2	507.76084861115504	496.94839201776114	15.326367223486113	0.09803639199835097	Upregulated	Not significant
SLC30A1	6h	Control	3	487.80480713000316	496.94839201776114	15.326367223486113	0.09803639199835097	Upregulated	Not significant
SLC30A1	6h	Virus	1	506.03570744225374	512.2747592412472	15.326367223486113	0.09803639199835097	Upregulated	Not significant
SLC30A1	6h	Virus	2	510.73864576986307	512.2747592412472	15.326367223486113	0.09803639199835097	Upregulated	Not significant
SLC30A1	6h	Virus	3	520.049924511625	512.2747592412472	15.326367223486113	0.09803639199835097	Upregulated	Not significant
SLC30A1	10h	Control	1	555.3372030214992	541.4105516041568	-33.19226342606706	0.035549396394897424	Downregulated	Significant
SLC30A1	10h	Control	2	522.3679536111542	541.4105516041568	-33.19226342606706	0.035549396394897424	Downregulated	Significant
SLC30A1	10h	Control	3	546.5264981798169	541.4105516041568	-33.19226342606706	0.035549396394897424	Downregulated	Significant
SLC30A1	10h	Virus	1	513.173852176489	508.2182881780899	-33.19226342606706	0.035549396394897424	Downregulated	Significant
SLC30A1	10h	Virus	2	511.207643904846	508.2182881780899	-33.19226342606706	0.035549396394897424	Downregulated	Significant
SLC30A1	10h	Virus	3	500.2733684529347	508.2182881780899	-33.19226342606706	0.035549396394897424	Downregulated	Significant
SLC30A1	24h	Control	1	539.6169531443018	523.634407905943	19.01422037292819	0.15659396902754907	Upregulated	Not significant
SLC30A1	24h	Control	2	517.3837117589935	523.634407905943	19.01422037292819	0.15659396902754907	Upregulated	Not significant
SLC30A1	24h	Control	3	513.9025588145337	523.634407905943	19.01422037292819	0.15659396902754907	Upregulated	Not significant
SLC30A1	24h	Virus	1	531.1994837089625	542.6486282788711	19.01422037292819	0.15659396902754907	Upregulated	Not significant
SLC30A1	24h	Virus	2	540.3249993206507	542.6486282788711	19.01422037292819	0.15659396902754907	Upregulated	Not significant
SLC30A1	24h	Virus	3	556.4214018070003	542.6486282788711	19.01422037292819	0.15659396902754907	Upregulated	Not significant
TPP2	2h	Control	1	3358.161217325339	3342.2310692687397	-14.242450455831571	0.7490304397398377	Downregulated	Not significant
TPP2	2h	Control	2	3359.8263725745296	3342.2310692687397	-14.242450455831571	0.7490304397398377	Downregulated	Not significant
TPP2	2h	Control	3	3308.705617906351	3342.2310692687397	-14.242450455831571	0.7490304397398377	Downregulated	Not significant
TPP2	2h	Virus	1	3254.2988798584347	3327.9886188129085	-14.242450455831571	0.7490304397398377	Downregulated	Not significant
TPP2	2h	Virus	2	3348.606163780166	3327.9886188129085	-14.242450455831571	0.7490304397398377	Downregulated	Not significant
TPP2	2h	Virus	3	3381.060812800125	3327.9886188129085	-14.242450455831571	0.7490304397398377	Downregulated	Not significant
TPP2	6h	Control	1	3220.5668167592057	3238.3576409038137	54.59636723560614	0.011708161131389755	Upregulated	Significant
TPP2	6h	Control	2	3250.4034965542887	3238.3576409038137	54.59636723560614	0.011708161131389755	Upregulated	Significant
TPP2	6h	Control	3	3244.102609397947	3238.3576409038137	54.59636723560614	0.011708161131389755	Upregulated	Significant
TPP2	6h	Virus	1	3276.0273162134204	3292.9540081394207	54.59636723560614	0.011708161131389755	Upregulated	Significant
TPP2	6h	Virus	2	3301.7200741326596	3292.9540081394207	54.59636723560614	0.011708161131389755	Upregulated	Significant
TPP2	6h	Virus	3	3301.1146340721816	3292.9540081394207	54.59636723560614	0.011708161131389755	Upregulated	Significant
TPP2	10h	Control	1	3338.7416111971806	3283.317919432062	-15.351150715817347	0.822086487635414	Downregulated	Not significant
TPP2	10h	Control	2	3303.5114700295976	3283.317919432062	-15.351150715817347	0.822086487635414	Downregulated	Not significant
TPP2	10h	Control	3	3207.700677069408	3283.317919432062	-15.351150715817347	0.822086487635414	Downregulated	Not significant
TPP2	10h	Virus	1	3322.703622849066	3267.966768716245	-15.351150715817347	0.822086487635414	Downregulated	Not significant
TPP2	10h	Virus	2	3314.2335531243666	3267.966768716245	-15.351150715817347	0.822086487635414	Downregulated	Not significant
TPP2	10h	Virus	3	3166.963130175303	3267.966768716245	-15.351150715817347	0.822086487635414	Downregulated	Not significant
TPP2	24h	Control	1	3309.3450396264784	3355.8489568421587	-239.81560484162756	0.012669994661397208	Downregulated	Significant
TPP2	24h	Control	2	3378.2497981245624	3355.8489568421587	-239.81560484162756	0.012669994661397208	Downregulated	Significant
TPP2	24h	Control	3	3379.9520327754353	3355.8489568421587	-239.81560484162756	0.012669994661397208	Downregulated	Significant
TPP2	24h	Virus	1	3146.7612931254193	3116.033352000532	-239.81560484162756	0.012669994661397208	Downregulated	Significant
TPP2	24h	Virus	2	3016.937861939351	3116.033352000532	-239.81560484162756	0.012669994661397208	Downregulated	Significant
TPP2	24h	Virus	3	3184.4009009368256	3116.033352000532	-239.81560484162756	0.012669994661397208	Downregulated	Significant
APOD	2h	Control	1	1052.0268378069452	1067.8491409063656	104.73938747496524	0.03358268695680094	Upregulated	Significant
APOD	2h	Control	2	1081.9265119900404	1067.8491409063656	104.73938747496524	0.03358268695680094	Upregulated	Significant
APOD	2h	Control	3	1069.594072922111	1067.8491409063656	104.73938747496524	0.03358268695680094	Upregulated	Significant
APOD	2h	Virus	1	1234.224611224011	1172.588528381331	104.73938747496524	0.03358268695680094	Upregulated	Significant
APOD	2h	Virus	2	1155.2802632264695	1172.588528381331	104.73938747496524	0.03358268695680094	Upregulated	Significant
APOD	2h	Virus	3	1128.2607106935122	1172.588528381331	104.73938747496524	0.03358268695680094	Upregulated	Significant
APOD	6h	Control	1	1196.9250761115386	1181.4132586577364	-35.12298908940142	0.06173550719221038	Downregulated	Not significant
APOD	6h	Control	2	1184.700062008271	1181.4132586577364	-35.12298908940142	0.06173550719221038	Downregulated	Not significant
APOD	6h	Control	3	1162.6146378533995	1181.4132586577364	-35.12298908940142	0.06173550719221038	Downregulated	Not significant
APOD	6h	Virus	1	1163.0583378669292	1146.290269568335	-35.12298908940142	0.06173550719221038	Downregulated	Not significant
APOD	6h	Virus	2	1131.1665403271622	1146.290269568335	-35.12298908940142	0.06173550719221038	Downregulated	Not significant
APOD	6h	Virus	3	1144.6459305109136	1146.290269568335	-35.12298908940142	0.06173550719221038	Downregulated	Not significant
APOD	10h	Control	1	1144.1113315438884	1141.3856711004491	10.390573294559351	0.7825340750106309	Upregulated	Not significant
APOD	10h	Control	2	1124.840155142536	1141.3856711004491	10.390573294559351	0.7825340750106309	Upregulated	Not significant
APOD	10h	Control	3	1155.2055266149227	1141.3856711004491	10.390573294559351	0.7825340750106309	Upregulated	Not significant
APOD	10h	Virus	1	1116.9054900374226	1151.7762443950085	10.390573294559351	0.7825340750106309	Upregulated	Not significant
APOD	10h	Virus	2	1118.5274937329898	1151.7762443950085	10.390573294559351	0.7825340750106309	Upregulated	Not significant
APOD	10h	Virus	3	1219.895749414613	1151.7762443950085	10.390573294559351	0.7825340750106309	Upregulated	Not significant
APOD	24h	Control	1	1120.6336304726779	1120.3805069017442	-104.28009308772208	0.04040577321382467	Downregulated	Significant
APOD	24h	Control	2	1147.041034402401	1120.3805069017442	-104.28009308772208	0.04040577321382467	Downregulated	Significant
APOD	24h	Control	3	1093.4668558301537	1120.3805069017442	-104.28009308772208	0.04040577321382467	Downregulated	Significant
APOD	24h	Virus	1	1008.1020996346234	1016.1004138140223	-104.28009308772208	0.04040577321382467	Downregulated	Significant
APOD	24h	Virus	2	966.3628635780369	1016.1004138140223	-104.28009308772208	0.04040577321382467	Downregulated	Significant
APOD	24h	Virus	3	1073.8362782294066	1016.1004138140223	-104.28009308772208	0.04040577321382467	Downregulated	Significant
DHRS2	2h	Control	1	51.77485064820801	56.44295643804558	-1.4431468710716022	0.744058094752647	Downregulated	Not significant
DHRS2	2h	Control	2	59.94661231851658	56.44295643804558	-1.4431468710716022	0.744058094752647	Downregulated	Not significant
DHRS2	2h	Control	3	57.607406347412144	56.44295643804558	-1.4431468710716022	0.744058094752647	Downregulated	Not significant
DHRS2	2h	Virus	1	48.69645764475457	54.99980956697399	-1.4431468710716022	0.744058094752647	Downregulated	Not significant
DHRS2	2h	Virus	2	60.028170678140874	54.99980956697399	-1.4431468710716022	0.744058094752647	Downregulated	Not significant
DHRS2	2h	Virus	3	56.27480037802652	54.99980956697399	-1.4431468710716022	0.744058094752647	Downregulated	Not significant
DHRS2	6h	Control	1	49.49886452320092	53.963368958944706	-5.707088005031852	0.10963412409224381	Downregulated	Not significant
DHRS2	6h	Control	2	56.69740045257681	53.963368958944706	-5.707088005031852	0.10963412409224381	Downregulated	Not significant
DHRS2	6h	Control	3	55.69384190105639	53.963368958944706	-5.707088005031852	0.10963412409224381	Downregulated	Not significant
DHRS2	6h	Virus	1	47.29312630196829	48.256280953912864	-5.707088005031852	0.10963412409224381	Downregulated	Not significant
DHRS2	6h	Virus	2	51.4479214946184	48.256280953912864	-5.707088005031852	0.10963412409224381	Downregulated	Not significant
DHRS2	6h	Virus	3	46.0277950651519	48.256280953912864	-5.707088005031852	0.10963412409224381	Downregulated	Not significant
DHRS2	10h	Control	1	42.892598624839856	43.61457784590655	5.569655090112515	0.10263376103763197	Upregulated	Not significant
DHRS2	10h	Control	2	45.8359565512865	43.61457784590655	5.569655090112515	0.10263376103763197	Upregulated	Not significant
DHRS2	10h	Control	3	42.115178361593294	43.61457784590655	5.569655090112515	0.10263376103763197	Upregulated	Not significant
DHRS2	10h	Virus	1	53.292758333055126	49.18423293601907	5.569655090112515	0.10263376103763197	Upregulated	Not significant
DHRS2	10h	Virus	2	49.23135231336517	49.18423293601907	5.569655090112515	0.10263376103763197	Upregulated	Not significant
DHRS2	10h	Virus	3	45.02858816163691	49.18423293601907	5.569655090112515	0.10263376103763197	Upregulated	Not significant
DHRS2	24h	Control	1	52.44155557018356	50.606092533286606	-3.3780922252863803	0.34078744503315106	Downregulated	Not significant
DHRS2	24h	Control	2	46.67946119030258	50.606092533286606	-3.3780922252863803	0.34078744503315106	Downregulated	Not significant
DHRS2	24h	Control	3	52.69726083937368	50.606092533286606	-3.3780922252863803	0.34078744503315106	Downregulated	Not significant
DHRS2	24h	Virus	1	51.848155138950254	47.228000308000226	-3.3780922252863803	0.34078744503315106	Downregulated	Not significant
DHRS2	24h	Virus	2	43.59739421604641	47.228000308000226	-3.3780922252863803	0.34078744503315106	Downregulated	Not significant
DHRS2	24h	Virus	3	46.23845156900401	47.228000308000226	-3.3780922252863803	0.34078744503315106	Downregulated	Not significant
CMPK1	2h	Control	1	1640.799308634654	1662.5069293674055	56.38905337897309	0.226002217352857	Upregulated	Not significant
CMPK1	2h	Control	2	1625.3007977261577	1662.5069293674055	56.38905337897309	0.226002217352857	Upregulated	Not significant
CMPK1	2h	Control	3	1721.4206817414051	1662.5069293674055	56.38905337897309	0.226002217352857	Upregulated	Not significant
CMPK1	2h	Virus	1	1746.7680072006763	1718.8959827463789	56.38905337897309	0.226002217352857	Upregulated	Not significant
CMPK1	2h	Virus	2	1667.2704479853169	1718.8959827463789	56.38905337897309	0.226002217352857	Upregulated	Not significant
CMPK1	2h	Virus	3	1742.6494930531437	1718.8959827463789	56.38905337897309	0.226002217352857	Upregulated	Not significant
CMPK1	6h	Control	1	1658.360608009454	1706.1348286505029	12.845734529411418	0.866441836200573	Upregulated	Not significant
CMPK1	6h	Control	2	1649.1192150177835	1706.1348286505029	12.845734529411418	0.866441836200573	Upregulated	Not significant
CMPK1	6h	Control	3	1810.9246629242712	1706.1348286505029	12.845734529411418	0.866441836200573	Upregulated	Not significant
CMPK1	6h	Virus	1	1625.4524772216605	1718.9805631799145	12.845734529411418	0.866441836200573	Upregulated	Not significant
CMPK1	6h	Virus	2	1741.529182394963	1718.9805631799145	12.845734529411418	0.866441836200573	Upregulated	Not significant
CMPK1	6h	Virus	3	1789.9600299231201	1718.9805631799145	12.845734529411418	0.866441836200573	Upregulated	Not significant
CMPK1	10h	Control	1	1714.4822310541183	1737.6348754203625	2.1162868654364426	0.9618346229636416	Upregulated	Not significant
CMPK1	10h	Control	2	1725.6011203275602	1737.6348754203625	2.1162868654364426	0.9618346229636416	Upregulated	Not significant
CMPK1	10h	Control	3	1772.8212748794087	1737.6348754203625	2.1162868654364426	0.9618346229636416	Upregulated	Not significant
CMPK1	10h	Virus	1	1723.3982076052816	1739.751162285799	2.1162868654364426	0.9618346229636416	Upregulated	Not significant
CMPK1	10h	Virus	2	1684.5004409054911	1739.751162285799	2.1162868654364426	0.9618346229636416	Upregulated	Not significant
CMPK1	10h	Virus	3	1811.3548383466243	1739.751162285799	2.1162868654364426	0.9618346229636416	Upregulated	Not significant
CMPK1	24h	Control	1	1620.4244734807226	1646.1809239905813	-177.99764167470394	0.051001169114253155	Downregulated	Not significant
CMPK1	24h	Control	2	1605.214296057253	1646.1809239905813	-177.99764167470394	0.051001169114253155	Downregulated	Not significant
CMPK1	24h	Control	3	1712.9040024337685	1646.1809239905813	-177.99764167470394	0.051001169114253155	Downregulated	Not significant
CMPK1	24h	Virus	1	1499.703380887708	1468.1832823158777	-177.99764167470394	0.051001169114253155	Downregulated	Not significant
CMPK1	24h	Virus	2	1360.9796702703761	1468.1832823158777	-177.99764167470394	0.051001169114253155	Downregulated	Not significant
CMPK1	24h	Virus	3	1543.8667957895493	1468.1832823158777	-177.99764167470394	0.051001169114253155	Downregulated	Not significant
APOL2	2h	Control	1	455.07249864785194	426.4169009648195	25.316456274312063	0.467898379123747	Upregulated	Not significant
APOL2	2h	Control	2	417.89814218880576	426.4169009648195	25.316456274312063	0.467898379123747	Upregulated	Not significant
APOL2	2h	Control	3	406.28006205780076	426.4169009648195	25.316456274312063	0.467898379123747	Upregulated	Not significant
APOL2	2h	Virus	1	501.6477899342563	451.7333572391316	25.316456274312063	0.467898379123747	Upregulated	Not significant
APOL2	2h	Virus	2	448.61707891057733	451.7333572391316	25.316456274312063	0.467898379123747	Upregulated	Not significant
APOL2	2h	Virus	3	404.93520287256115	451.7333572391316	25.316456274312063	0.467898379123747	Upregulated	Not significant
APOL2	6h	Control	1	379.20276592106114	389.3497332294204	52.65388258889675	0.03664727234811414	Upregulated	Significant
APOL2	6h	Control	2	398.21385729655935	389.3497332294204	52.65388258889675	0.03664727234811414	Upregulated	Significant
APOL2	6h	Control	3	390.6325764706407	389.3497332294204	52.65388258889675	0.03664727234811414	Upregulated	Significant
APOL2	6h	Virus	1	429.950112393703	442.00361581831714	52.65388258889675	0.03664727234811414	Upregulated	Significant
APOL2	6h	Virus	2	422.11325328531007	442.00361581831714	52.65388258889675	0.03664727234811414	Upregulated	Significant
APOL2	6h	Virus	3	473.9474817759384	442.00361581831714	52.65388258889675	0.03664727234811414	Upregulated	Significant
APOL2	10h	Control	1	402.2911753293128	434.1121545653115	101.8858324290332	0.3325654736879126	Upregulated	Not significant
APOL2	10h	Control	2	454.29146152463704	434.1121545653115	101.8858324290332	0.3325654736879126	Upregulated	Not significant
APOL2	10h	Control	3	445.75382684198473	434.1121545653115	101.8858324290332	0.3325654736879126	Upregulated	Not significant
APOL2	10h	Virus	1	501.9777594005719	535.9979869943448	101.8858324290332	0.3325654736879126	Upregulated	Not significant
APOL2	10h	Virus	2	397.99482569970303	535.9979869943448	101.8858324290332	0.3325654736879126	Upregulated	Not significant
APOL2	10h	Virus	3	708.0213758827595	535.9979869943448	101.8858324290332	0.3325654736879126	Upregulated	Not significant
APOL2	24h	Control	1	405.3035855026402	397.1996208098573	162.23639109895262	0.19726475753000625	Upregulated	Not significant
APOL2	24h	Control	2	424.0592291363284	397.1996208098573	162.23639109895262	0.19726475753000625	Upregulated	Not significant
APOL2	24h	Control	3	362.23604779060344	397.1996208098573	162.23639109895262	0.19726475753000625	Upregulated	Not significant
APOL2	24h	Virus	1	499.37028535323407	559.43601190881	162.23639109895262	0.19726475753000625	Upregulated	Not significant
APOL2	24h	Virus	2	418.07913934299967	559.43601190881	162.23639109895262	0.19726475753000625	Upregulated	Not significant
APOL2	24h	Virus	3	760.8586110301961	559.43601190881	162.23639109895262	0.19726475753000625	Upregulated	Not significant
CFAP298	2h	Control	1	59.93433758460267	62.83575985878419	-0.06799695975242458	0.9738677735095851	Downregulated	Not significant
CFAP298	2h	Control	2	65.27129455397196	62.83575985878419	-0.06799695975242458	0.9738677735095851	Downregulated	Not significant
CFAP298	2h	Control	3	63.301647437777945	62.83575985878419	-0.06799695975242458	0.9738677735095851	Downregulated	Not significant
CFAP298	2h	Virus	1	64.80391739216574	62.76776289903177	-0.06799695975242458	0.9738677735095851	Downregulated	Not significant
CFAP298	2h	Virus	2	60.736486840777786	62.76776289903177	-0.06799695975242458	0.9738677735095851	Downregulated	Not significant
CFAP298	2h	Virus	3	62.76288446415178	62.76776289903177	-0.06799695975242458	0.9738677735095851	Downregulated	Not significant
CFAP298	6h	Control	1	64.17967141372517	59.621920591405285	-0.9319009573869456	0.8127069324327567	Downregulated	Not significant
CFAP298	6h	Control	2	52.346793485953114	59.621920591405285	-0.9319009573869456	0.8127069324327567	Downregulated	Not significant
CFAP298	6h	Control	3	62.33929687453756	59.621920591405285	-0.9319009573869456	0.8127069324327567	Downregulated	Not significant
CFAP298	6h	Virus	1	59.065780967889175	58.690019634018356	-0.9319009573869456	0.8127069324327567	Downregulated	Not significant
CFAP298	6h	Virus	2	58.70216950898659	58.690019634018356	-0.9319009573869456	0.8127069324327567	Downregulated	Not significant
CFAP298	6h	Virus	3	58.3021084251793	58.690019634018356	-0.9319009573869456	0.8127069324327567	Downregulated	Not significant
CFAP298	10h	Control	1	60.33147983198083	67.8737880341366	-3.403120216013056	0.5254152523483703	Downregulated	Not significant
CFAP298	10h	Control	2	73.58023770305098	67.8737880341366	-3.403120216013056	0.5254152523483703	Downregulated	Not significant
CFAP298	10h	Control	3	69.70964656737796	67.8737880341366	-3.403120216013056	0.5254152523483703	Downregulated	Not significant
CFAP298	10h	Virus	1	58.86949606073453	64.47066781812356	-3.403120216013056	0.5254152523483703	Downregulated	Not significant
CFAP298	10h	Virus	2	68.69471708335286	64.47066781812356	-3.403120216013056	0.5254152523483703	Downregulated	Not significant
CFAP298	10h	Virus	3	65.84779031028327	64.47066781812356	-3.403120216013056	0.5254152523483703	Downregulated	Not significant
CFAP298	24h	Control	1	62.122547570583386	68.23005043406496	-7.0292059967206635	0.18886093523753691	Downregulated	Not significant
CFAP298	24h	Control	2	72.37598118460426	68.23005043406496	-7.0292059967206635	0.18886093523753691	Downregulated	Not significant
CFAP298	24h	Control	3	70.19162254700724	68.23005043406496	-7.0292059967206635	0.18886093523753691	Downregulated	Not significant
CFAP298	24h	Virus	1	55.566821624868616	61.200844437344315	-7.0292059967206635	0.18886093523753691	Downregulated	Not significant
CFAP298	24h	Virus	2	66.52144207022545	61.200844437344315	-7.0292059967206635	0.18886093523753691	Downregulated	Not significant
CFAP298	24h	Virus	3	61.51426961693888	61.200844437344315	-7.0292059967206635	0.18886093523753691	Downregulated	Not significant
RPL36AL	2h	Control	1	1354.5249617153602	1368.3952644772903	-82.77482051790095	0.005439922463857942	Downregulated	Significant
RPL36AL	2h	Control	2	1381.9288907345542	1368.3952644772903	-82.77482051790095	0.005439922463857942	Downregulated	Significant
RPL36AL	2h	Control	3	1368.7319409819568	1368.3952644772903	-82.77482051790095	0.005439922463857942	Downregulated	Significant
RPL36AL	2h	Virus	1	1259.8318301747097	1285.6204439593898	-82.77482051790095	0.005439922463857942	Downregulated	Significant
RPL36AL	2h	Virus	2	1297.6454186129388	1285.6204439593898	-82.77482051790095	0.005439922463857942	Downregulated	Significant
RPL36AL	2h	Virus	3	1299.384083090521	1285.6204439593898	-82.77482051790095	0.005439922463857942	Downregulated	Significant
RPL36AL	6h	Control	1	1310.2285798722155	1322.255091481239	-17.481183100794148	0.4717958146617841	Downregulated	Not significant
RPL36AL	6h	Control	2	1299.0983769811942	1322.255091481239	-17.481183100794148	0.4717958146617841	Downregulated	Not significant
RPL36AL	6h	Control	3	1357.4383175903074	1322.255091481239	-17.481183100794148	0.4717958146617841	Downregulated	Not significant
RPL36AL	6h	Virus	1	1300.8503645667902	1304.7739083804452	-17.481183100794148	0.4717958146617841	Downregulated	Not significant
RPL36AL	6h	Virus	2	1284.7270879599537	1304.7739083804452	-17.481183100794148	0.4717958146617841	Downregulated	Not significant
RPL36AL	6h	Virus	3	1328.7442726145916	1304.7739083804452	-17.481183100794148	0.4717958146617841	Downregulated	Not significant
RPL36AL	10h	Control	1	1323.7012134490067	1298.7628936264705	-6.002176457392759	0.8240893772975668	Downregulated	Not significant
RPL36AL	10h	Control	2	1276.5319593207334	1298.7628936264705	-6.002176457392759	0.8240893772975668	Downregulated	Not significant
RPL36AL	10h	Control	3	1296.0555081096716	1298.7628936264705	-6.002176457392759	0.8240893772975668	Downregulated	Not significant
RPL36AL	10h	Virus	1	1301.7990265662756	1292.7607171690781	-6.002176457392759	0.8240893772975668	Downregulated	Not significant
RPL36AL	10h	Virus	2	1324.2478797377778	1292.7607171690781	-6.002176457392759	0.8240893772975668	Downregulated	Not significant
RPL36AL	10h	Virus	3	1252.235245203181	1292.7607171690781	-6.002176457392759	0.8240893772975668	Downregulated	Not significant
RPL36AL	24h	Control	1	1355.035790968945	1353.7627992208081	-268.142275757245	0.0012816465393454771	Downregulated	Significant
RPL36AL	24h	Control	2	1315.20850520765	1353.7627992208081	-268.142275757245	0.0012816465393454771	Downregulated	Significant
RPL36AL	24h	Control	3	1391.0441014858293	1353.7627992208081	-268.142275757245	0.0012816465393454771	Downregulated	Significant
RPL36AL	24h	Virus	1	1128.2940628300655	1085.6205234635631	-268.142275757245	0.0012816465393454771	Downregulated	Significant
RPL36AL	24h	Virus	2	1041.7314373724334	1085.6205234635631	-268.142275757245	0.0012816465393454771	Downregulated	Significant
RPL36AL	24h	Virus	3	1086.8360701881907	1085.6205234635631	-268.142275757245	0.0012816465393454771	Downregulated	Significant
NDUFA4	2h	Control	1	691.6995439956266	728.3999563819084	-68.75574728459588	0.28028141101531956	Downregulated	Not significant
NDUFA4	2h	Control	2	692.0896780772978	728.3999563819084	-68.75574728459588	0.28028141101531956	Downregulated	Not significant
NDUFA4	2h	Control	3	801.4106470728007	728.3999563819084	-68.75574728459588	0.28028141101531956	Downregulated	Not significant
NDUFA4	2h	Virus	1	608.3756663498608	659.6442090973126	-68.75574728459588	0.28028141101531956	Downregulated	Not significant
NDUFA4	2h	Virus	2	629.2031559202607	659.6442090973126	-68.75574728459588	0.28028141101531956	Downregulated	Not significant
NDUFA4	2h	Virus	3	741.3538050218162	659.6442090973126	-68.75574728459588	0.28028141101531956	Downregulated	Not significant
NDUFA4	6h	Control	1	727.84191043463	713.2488177782706	8.830545851335652	0.5929346715794728	Upregulated	Not significant
NDUFA4	6h	Control	2	698.384827115756	713.2488177782706	8.830545851335652	0.5929346715794728	Upregulated	Not significant
NDUFA4	6h	Control	3	713.5197157844258	713.2488177782706	8.830545851335652	0.5929346715794728	Upregulated	Not significant
NDUFA4	6h	Virus	1	735.6459407189684	722.0793636296064	8.830545851335652	0.5929346715794728	Upregulated	Not significant
NDUFA4	6h	Virus	2	696.8552449043502	722.0793636296064	8.830545851335652	0.5929346715794728	Upregulated	Not significant
NDUFA4	6h	Virus	3	733.7369052655005	722.0793636296064	8.830545851335652	0.5929346715794728	Upregulated	Not significant
NDUFA4	10h	Control	1	834.8275226526606	809.4195188727078	-72.00288882357175	0.08019844924115306	Downregulated	Not significant
NDUFA4	10h	Control	2	813.6751226089668	809.4195188727078	-72.00288882357175	0.08019844924115306	Downregulated	Not significant
NDUFA4	10h	Control	3	779.7559113564961	809.4195188727078	-72.00288882357175	0.08019844924115306	Downregulated	Not significant
NDUFA4	10h	Virus	1	761.3946162914552	737.4166300491362	-72.00288882357175	0.08019844924115306	Downregulated	Not significant
NDUFA4	10h	Virus	2	766.1754843037336	737.4166300491362	-72.00288882357175	0.08019844924115306	Downregulated	Not significant
NDUFA4	10h	Virus	3	684.6797895522199	737.4166300491362	-72.00288882357175	0.08019844924115306	Downregulated	Not significant
NDUFA4	24h	Control	1	874.0619839062302	871.2665308144703	-297.70362471097184	7.12674862912959e-5	Downregulated	Significant
NDUFA4	24h	Control	2	852.8923066473526	871.2665308144703	-297.70362471097184	7.12674862912959e-5	Downregulated	Significant
NDUFA4	24h	Control	3	886.8453018898282	871.2665308144703	-297.70362471097184	7.12674862912959e-5	Downregulated	Significant
NDUFA4	24h	Virus	1	597.0680531756395	573.5629061034986	-297.70362471097184	7.12674862912959e-5	Downregulated	Significant
NDUFA4	24h	Virus	2	547.026727225111	573.5629061034986	-297.70362471097184	7.12674862912959e-5	Downregulated	Significant
NDUFA4	24h	Virus	3	576.5939379097453	573.5629061034986	-297.70362471097184	7.12674862912959e-5	Downregulated	Significant
DHODH	2h	Control	1	222.0517948185895	232.11085300439112	-15.461453756842335	0.0738580424549416	Downregulated	Not significant
DHODH	2h	Control	2	232.6736037467989	232.11085300439112	-15.461453756842335	0.0738580424549416	Downregulated	Not significant
DHODH	2h	Control	3	241.60716044778493	232.11085300439112	-15.461453756842335	0.0738580424549416	Downregulated	Not significant
DHODH	2h	Virus	1	219.88888345415606	216.64939924754884	-15.461453756842335	0.0738580424549416	Downregulated	Not significant
DHODH	2h	Virus	2	219.51923327190372	216.64939924754884	-15.461453756842335	0.0738580424549416	Downregulated	Not significant
DHODH	2h	Virus	3	210.54008101658673	216.64939924754884	-15.461453756842335	0.0738580424549416	Downregulated	Not significant
DHODH	6h	Control	1	216.3168616266305	228.45857541760356	-13.229038456275264	0.15298824000952116	Downregulated	Not significant
DHODH	6h	Control	2	239.82592161168174	228.45857541760356	-13.229038456275264	0.15298824000952116	Downregulated	Not significant
DHODH	6h	Control	3	229.2329430144984	228.45857541760356	-13.229038456275264	0.15298824000952116	Downregulated	Not significant
DHODH	6h	Virus	1	208.84377309709822	215.22953696132834	-13.229038456275264	0.15298824000952116	Downregulated	Not significant
DHODH	6h	Virus	2	218.63447738576542	215.22953696132834	-13.229038456275264	0.15298824000952116	Downregulated	Not significant
DHODH	6h	Virus	3	218.21036040112133	215.22953696132834	-13.229038456275264	0.15298824000952116	Downregulated	Not significant
DHODH	10h	Control	1	222.75814136554055	226.8235809610404	-15.980524023637086	0.012209441544833494	Downregulated	Significant
DHODH	10h	Control	2	232.4930831669782	226.8235809610404	-15.980524023637086	0.012209441544833494	Downregulated	Significant
DHODH	10h	Control	3	225.2195183506024	226.8235809610404	-15.980524023637086	0.012209441544833494	Downregulated	Significant
DHODH	10h	Virus	1	211.83522156283422	210.8430569374033	-15.980524023637086	0.012209441544833494	Downregulated	Significant
DHODH	10h	Virus	2	214.1191908074799	210.8430569374033	-15.980524023637086	0.012209441544833494	Downregulated	Significant
DHODH	10h	Virus	3	206.57475844189582	210.8430569374033	-15.980524023637086	0.012209441544833494	Downregulated	Significant
DHODH	24h	Control	1	231.71824029797986	234.85160345540532	-8.195201911883935	0.5907595416236043	Downregulated	Not significant
DHODH	24h	Control	2	228.89575987980663	234.85160345540532	-8.195201911883935	0.5907595416236043	Downregulated	Not significant
